47863600,上海,106
5321038,海淀区,148
19477032,江苏常州,1
102065,北 京,46
86315099,天津/株洲,2
17275806,浙江 金华 义乌,4
301420,河北邯郸,4
17509439,上海,18
44527169,null,1
57270824,广州,2
129123,西安,2
459430,大连,39
1128448,天津,3
46137679,大连,10
65404878,河北邯郸,1
582908,河南濮阳,1
73597986,青岛,5
5126601,北京,11
19968349,北京,5
41209811,西安,9
77357725,上海,7
11042951,北京,4
37286352,上海,1
8729332,天津,30
19196001,重庆,18
32146935,null,2
80027083,长沙,1
5219432,闸北区,1
17058139,日照,2
83187309,null,1
46240077,null,1
62635481,天津,1
19539675,null,2
30246551,福建泉州,2
52125147,null,12
17420495,盘锦,16
17192798,徐州,1
71643208,朝阳区,69
17486253,null,33
55319036,null,1
757832,overseas,18
37733217,重庆,1
54354374,null,5
1079189,宁波,2
5401966,朝阳区,6
83121206,浙江省杭州市,12
17241977,江苏常州,7
78301150,丹东,1
59360641,山西太原,6
66112318,小城,4
46692384,石家庄,18
213278,济南,167
1045419,湖南农大,9
47904947,长沙,2
17219388,南京,8
32000395,null,1
84618389,唐山,3
166553,河南商丘,516
38224780,青岛,1
260590,null,8
17147340,北京,8
19186242,凤凰城-美国,5
17258885,新乡,2
39974956,双鸭山,3
19175018,郑州,20
91286878,南通,1
5154141,福州,2
19872033,大连,1
66041466,太原,3
43664111,null,8
4783144,null,2
82951190,沈阳,4
58376493,邯郸,4
63403220,哈尔滨,4
65983620,东营,2
19032462,上海,8
40056423,北京,2
5423174,北京,10
5694298,广州,17
19536457,北京,22
141762,西宁西安上海成都,9
618476,北京,1
66819374,平顶山,1
81888293,中国海南保亭,9
81981999,广州,5
769121,天津,23
34465125,浙江舟山,4
89812935,韶关,2
30425654,赣州,2
19143093,巢湖,1
34948861,海口,1
17540679,天津,2
45846972,上海,1
3093869,浙江,33
58887335,天津,7
70004304,海阳,2
19485550,澳門,9
5270573,河西区,4
64184209,null,
5176349,苏州,1
19780419,无锡,6
987128,北京,1
455310,济南,27
5148853,沈阳,5
696601,北京市,1
19061276,常州,11
17563460,天津,56
46996485,丰台,2
58303166,北京,4
13065993,辽宁兴城,12
859352,佛山,52
13012435,北京,8
5061828,伦敦,29
77296531,深圳,24
92516105,null,2
49409354,北京,6
1211607,苏州,29
60845809,南京,5
390274,北京,24
73688219,襄阳,1
49929215,天津,1
92721724,成都,1
17075644,济南,14
89742795,广东江门,1
5635139,沈阳,7
17352004,北京,2
17191309,南昌,12
347251,济南,35
55688499,西安,1
19045337,哏都,8
17599952,沈阳,13
87399332,江西赣州,10
17085730,忻州,6
1054235,长春,40
83107872,null,1
5489918,大连,10
1038292,哈尔滨,4
5259778,北京,11
48521087,上海,7
