66039868,济南,2
5398560,辽阳,3
86883852,邯郸,9
37318619,桂林,4
816277,大连,5
65671991,天津,3
58120191,丹东,2
69029468,四川,7
47789191,顺义区,4
74137517,闵行区,1
79867888,北京,1
37444797,南京,2
31482670,null,3
13128084,北京,10
71783218,北京,2
73909554,北京,4
30246551,福建泉州,2
41575302,广东丶中山,1
67188886,无锡,1
35546749,北京,6
91629838,null,5
85018400,null,5
42657723,武汉,4
50894176,江门,1
45400529,null,1
82161228,上海,3
17414749,长沙,14
63827533,东营—吉林,5
66112318,小城,4
77125355,null,5
68336049,上海,6
5602677,乌鲁木齐,6
88314612,牡丹江,4
78547665,北京,3
91549837,广东珠海,1
78681690,西安,4
53975017,邵阳,1
19239055,null,11
1069824,上海浦东,6
69665308,沈阳,4
61987935,北京,3
60522303,福建厦门,14
82743544,成都,5
39406446,null,1
38072208,宁波,1
1065847,温州,6
17598210,BJ,4
5090800,汕头,9
92658730,北京,4
17572023,上海,4
87965423,某个滨海小镇,4
64169550,北京,7
17321047,浙江省嘉兴市,4
40707960,null,7
86127058,null,3
48848158,大连,4
75672039,北京,7
19015318,null,2
47814294,哈尔滨,1
51193753,南昌,1
61553707,梅州,1
40446901,陕西-西安,62
57774560,巴提奈地区,1
5005423,浦东新区,3
17669891,null,43
55835378,长春,1
53970525,哈尔滨,2
92850129,南宁,1
36441691,大连,1
54658172,null,37
91507254,杭州,4
76892642,深圳,5
19120136,兰州,10
80435286,北京,21
10766659,null,1
63728905,沈阳,18
75352176,上海,8
40937030,null,1
43295903,牡丹江,1
91833328,null,1
30053218,河北.承德,9
31007321,锦州,2
35960528,～﹃～)~z(青岛,3
81982886,朝阳区,5
1035134,内蒙古包头市,5
65789894,沈阳,10
62324627,天津,4
1398732,河东区,21
53847423,上海,3
47727565,重庆,3
652396,北京北京大北京,3
37489395,大连,1
69561103,宁波,1
48320681,null,1
63104769,null,1
34953984,海口,8
77873134,四川自贡市,2
87895591,上海,1
67318645,绵阳,1
35245271,null,1
62398170,眉山,2
1081994,东北师范大学人文学院,2
66255412,合肥,1
75891043,海南琼海,3
19413329,北京,12
17688041,北京,24
60363969,北京,6
72782184,天津,1
43122585,北京,1
47046169,武汉,5
45868520,大庆,10
52151128,null,1
602706,上海,7
17730161,广州.深圳,10
76161830,南昌,11
41650066,北京,4
85848881,北京,1
88648509,北京,2
64240829,null,1
63880206,北京,12
54419657,null,3
46781916,重庆,2
19168518,世界,9
47542215,青岛,1
57573671,兰州,4
86653755,魔都,2
86432493,无锡,3
5271344,南京,24
80586324,广州,4
33329056,上海,137
120420,哈尔滨,2
64937302,北京,10
5057474,北京市,24
392367,null,19
10814948,东营,8
51890556,上海,17
60432908,辽宁,3
17440395,黄石,2
74265891,杭州,1
2362937,乌鲁木齐市,9
52977526,null,3
78288236,null,3
48345706,广州,2
19372843,浙江,10
31533816,河西,1
38916829,湖北荆州,9
19476469,福州,7
30804003,上海,1
65354821,null,1
199045,Victor.那個傻乎乎的世界,15
19630075,上海,63
