17317028,17,1908.13,9
17275687,45,1078.601,10
5462065,8,1064.581,3
5690440,20,2967.099,4
19678471,25,2120.566,6
17326205,53,2001.462,7
17326205,53,2001.462,7
17326205,53,2001.462,7
17326205,53,2001.462,7
17326205,53,2001.462,7
17326205,53,2008.501,7
10222696,7,1682.363,8
70174873,4,1136.526,8
9950683,24,1064.581,9
68364696,4,2001.462,9
36996801,13,1064.581,5
30414238,2,2106.653,6
19426277,1,1961.073,7
1086618,22,2954.835,7
487989,62,2574.933,8
19238516,50,3032.044,8
19014378,16,2445.041,8
72647778,3,2106.653,8
591738,12,1064.581,8
5077147,5,1064.581,8
337611,19,1064.581,9
624428,13,3006.574,10
89800532,1,2001.462,10
45706919,2,2954.835,10
66203035,17,1064.581,12
37882030,7,487.382,1
507488,7,1149.34,7
19005883,48,2404.409,7
633181,40,3006.574,8
17173368,2,2954.835,9
