437081,13,835.626,10
19133517,10,454.466,1
19678471,25,0.0,1
19678471,25,0.0,1
19678471,25,0.0,1
19678471,25,0.0,1
10316338,51,0.0,1
5462065,8,1056.464,2
17516895,2,835.626,2
17553951,11,980.276,3
575593,75,0.0,3
489847,8,468.467,3
575593,75,0.0,3
575593,75,0.0,3
10316338,51,0.0,3
10316338,51,0.0,3
10316338,51,0.0,4
575593,75,0.0,4
10316338,51,0.0,4
5418873,9,898.672,5
17563593,22,835.626,5
405931,12,688.057,5
10316338,51,0.0,6
5086563,19,567.104,6
11048158,3,681.257,6
19088611,100,1056.464,8
5498092,5,688.057,8
18091815,32,387.872,10
5189032,6,316.228,10
19238516,50,921.618,10
10130482,14,847.218,10
10130482,14,847.218,11
17709313,3,757.905,11
17810324,12,1142.583,12
5223927,13,980.276,12
17671087,100,1056.464,3
41148484,1,701.892,3
849256,8,688.057,3
5302276,8,847.218,3
5453976,4,835.626,4
19565794,4,835.626,4
17402993,81,893.919,4
17220563,32,454.466,5
19892009,13,566.712,6
618901,2,327.057,6
19673456,2,1056.464,7
63503435,3,468.467,7
49699526,3,1056.464,7
59088766,5,837.648,7
78139115,30,0.0,8
78139115,30,0.0,8
89514129,8,0.0,8
17402993,81,893.919,9
38792191,66,980.276,9
636385,99,921.618,9
636385,99,921.618,9
19238516,50,921.618,9
58054687,4,0.0,10
636385,99,921.618,10
636385,99,921.618,10
636385,99,921.618,10
78139115,30,0.0,11
78139115,30,0.0,11
78139115,30,0.0,11
78139115,30,0.0,11
78139115,30,0.0,11
36026804,22,1056.464,11
19238516,50,921.618,11
52747477,3,1240.272,12
48255748,6,540.234,1
78139115,30,0.0,1
78139115,30,0.0,1
636385,99,921.618,1
82613830,1,0.0,2
245503,97,688.057,3
217868,10,898.672,4
636229,15,1056.464,11
636229,15,1056.464,11
636229,15,1056.464,11
940322,19,1056.464,3
10316338,51,0.0,4
10316338,51,0.0,4
636229,15,1056.464,4
10316338,51,0.0,4
10316338,51,0.0,4
10316338,51,0.0,4
10316338,51,0.0,4
799727,98,757.905,5
597471,35,1056.464,6
1038773,9,723.245,6
10316338,51,0.0,7
