5041499,25.049153,102.714601,10,2012-11-25
5041499,30.679943,104.067923,12,2012-11-25
138833,30.259244,120.219375,8,2012-11-25
19088611,45.773225,126.657717,30,2012-11-26
490537,40.532843,117.001201,20,2012-11-27
17113352,30.679943,104.067923,12,2012-11-27
799727,37.148090,112.265493,7,2012-11-27
491777,38.048684,114.520828,31,2012-11-28
17563593,36.064226,103.823305,4,2012-11-28
19088611,45.773225,126.657717,30,2012-11-28
17274101,29.719640,115.999848,48,2012-11-28
10158442,31.249162,121.487899,8,2012-11-28
17152962,39.929986,116.395645,20,2012-11-29
294305,39.143930,117.210813,5,2012-11-29
633695,23.120049,113.307650,24,2012-11-30
19583856,23.120049,113.307650,24,2012-11-30
17220563,30.259244,120.219375,8,2012-12-01
19088611,41.877304,123.929820,43,2012-12-01
19088611,41.808645,123.432791,43,2012-12-01
17132728,34.527350,110.090016,51,2012-12-01
245503,25.049153,102.714601,10,2012-12-02
441514,18.257776,109.522771,14,2012-12-02
17563593,38.939320,100.459892,54,2012-12-02
19088611,45.773225,126.657717,30,2012-12-02
17427009,25.262901,110.260920,55,2012-12-02
17253671,24.489231,118.103886,27,2012-12-02
311594,31.249162,121.487899,8,2012-12-02
311594,31.249162,121.487899,8,2012-12-02
17427009,30.679943,104.067923,12,2012-12-03
17561498,39.357229,118.939943,23,2012-12-03
281992,22.293586,114.186124,11,2012-12-03
17274101,37.769612,114.834938,31,2012-12-03
19234519,30.679943,104.067923,12,2012-12-03
5189920,30.719641,103.529467,12,2012-12-04
17274101,41.240401,123.692575,21,2012-12-04
940322,39.929986,116.395645,20,2012-12-04
575593,35.038859,111.006854,51,2012-12-04
17053471,23.346745,113.767687,24,2012-12-04
575593,35.038859,111.006854,51,2012-12-05
10158442,31.249162,121.487899,8,2012-12-05
11048158,25.049153,102.714601,10,2012-12-05
220935,30.754540,120.494407,8,2012-12-05
490537,45.773225,126.657717,30,2012-12-05
1016289,29.666586,116.009736,48,2012-12-05
10219188,30.679943,104.067923,12,2012-12-06
575593,37.148090,112.265493,7,2012-12-06
17553951,32.356620,100.213885,42,2012-12-06
10158442,31.669446,120.831486,8,2012-12-06
17253671,24.901652,118.600362,56,2012-12-06
130450,28.013633,109.518882,25,2012-12-06
17563593,36.640739,101.767921,32,2012-12-07
17274101,38.886565,115.494810,47,2012-12-07
17326205,30.002365,120.592467,8,2012-12-07
17569422,37.148090,112.265493,7,2012-12-08
17053471,23.120049,113.307650,24,2012-12-09
1211607,36.215457,117.183902,36,2012-12-09
17275687,24.489231,118.103886,27,2012-12-09
19089015,40.388771,94.158042,38,2012-12-09
17253671,26.047125,119.330221,49,2012-12-09
10158442,31.249162,121.487899,8,2012-12-10
5210297,22.546054,114.025974,11,2012-12-10
491777,38.048684,114.520828,31,2012-12-10
491777,38.048684,114.520828,31,2012-12-10
491777,38.048684,114.520828,31,2012-12-10
17402193,34.527350,110.090016,51,2012-12-11
799727,37.890277,112.550864,18,2012-12-11
491777,38.048684,114.520828,31,2012-12-11
17567584,33.317446,103.934044,1,2012-12-11
19088611,39.929986,116.395645,20,2012-12-12
471122,40.388771,94.158042,38,2012-12-12
491777,38.048684,114.520828,31,2012-12-12
107507,43.783860,87.632903,37,2012-12-12
491777,38.048684,114.520828,31,2012-12-13
766348,24.489231,118.103886,27,2012-12-13
493291,32.057236,118.778074,17,2012-12-13
17305920,39.929986,116.395645,20,2012-12-14
17305920,39.929986,116.395645,20,2012-12-14
17305920,24.489231,118.103886,27,2012-12-14
493291,40.828319,111.660351,29,2012-12-14
10017787,38.465839,115.057407,31,2012-12-15
5162792,39.929986,116.395645,20,2012-12-15
910527,36.105215,120.384428,19,2012-12-15
493291,24.489231,118.103886,27,2012-12-15
19640442,18.257776,109.522771,14,2012-12-15
17325063,34.657368,112.447525,2,2012-12-16
17530049,32.057236,118.778074,17,2012-12-16
638967,29.507004,103.400912,41,2012-12-16
17325063,31.317987,120.619907,8,2012-12-17
864289,22.204118,113.557519,13,2012-12-17
766348,26.047125,119.330221,49,2012-12-18
638967,29.507004,103.400912,41,2012-12-18
19423611,28.013633,109.518882,25,2012-12-19
10158442,31.249162,121.487899,8,2012-12-19
813969,22.009433,100.803038,28,2012-12-19
17567584,24.452340,118.073672,27,2012-12-20
10017787,38.048684,114.520828,31,2012-12-20
17563593,39.929986,116.395645,20,2012-12-20
575593,35.038859,111.006854,51,2012-12-21
17585526,34.756610,113.649644,46,2012-12-21
17274101,40.009614,117.441159,20,2012-12-21
441514,24.452340,118.073672,27,2012-12-22
17585526,31.249162,121.487899,8,2012-12-22
17585526,36.064226,103.823305,4,2012-12-22
1058574,24.489231,118.103886,27,2012-12-22
5086305,25.049153,102.714601,10,2012-12-22
