0,2,277.267,0
0,3,1870.672,0
0,9,936.659,0
0,8,1433.292,0
0,4,277.267,0
0,5,1651.297,0
0,3,1244.892,0
0,4,1001.695,0
0,1,464.523,0
0,13,1309.606,0
0,2,1461.419,0
0,2,1957.15,0
0,1,2344.588,0
0,1,718.719,0
0,1,722.885,0
0,2,1199.182,0
0,3,464.523,0
0,10,722.885,0
0,2,722.885,0
0,4,722.885,0
0,1,521.978,0
0,1,1344.564,0
0,6,722.885,0
0,4,736.152,0
0,1,431.843,0
0,1,477.705,0
0,3,1461.419,0
0,14,554.4,0
0,11,722.885,0
0,6,1461.419,0
0,4,1272.741,0
0,6,2417.767,0
0,4,2612.791,0
0,11,722.885,0
0,3,722.885,0
0,4,588.155,0
0,1,410.077,0
0,1,554.4,0
0,5,602.299,0
0,4,1911.261,0
0,3,722.885,0
0,5,464.523,0
0,1,1446.051,0
0,6,718.719,0
0,2,718.719,0
0,13,1461.419,0
0,9,831.233,0
0,2,1461.419,0
0,4,722.885,0
0,4,1461.419,0
0,7,722.885,0
0,2,1461.419,0
0,2,1408.323,0
0,4,1651.297,0
0,7,722.885,0
0,4,722.885,0
0,1,2344.588,0
0,1,835.54,0
0,1,778.335,0
0,1,394.684,0
0,2,1911.261,0
0,1,722.885,0
0,3,1476.884,0
0,11,2417.767,0
0,1,736.152,0
0,15,722.885,0
0,6,1199.182,0
0,3,213.073,0
0,1,1651.297,0
0,2,2344.588,0
0,1,213.073,0
0,3,722.885,0
0,1,1651.297,0
0,4,1309.606,0
0,1,111.988,0
0,5,1200.055,0
0,10,844.312,0
0,21,722.885,0
0,17,812.07,0
0,18,1911.261,0
0,8,1461.419,0
0,1,2612.791,0
0,1,1372.061,0
0,2,1342.914,0
0,2,1668.667,0
0,5,464.523,0
0,2,722.885,0
0,5,1211.571,0
0,1,1199.182,0
0,10,1911.261,0
0,4,1244.892,0
0,3,1461.419,0
0,3,1342.914,0
0,1,1651.297,0
0,3,510.384,0
0,1,1446.051,0
0,1,554.4,0
0,3,1309.606,0
0,2,554.4,0
0,8,111.988,0
0,15,464.523,0
0,1,1461.419,0
0,5,714.262,0
0,1,685.896,0
0,26,1199.182,0
0,2,732.52,0
0,6,1461.419,0
0,1,1046.421,0
0,12,722.885,0
0,24,722.885,0
0,6,722.885,0
0,3,554.4,0
0,1,1244.892,0
0,1,722.885,0
0,1,722.885,0
0,5,736.152,0
0,10,2205.985,0
0,7,1461.419,0
0,1,722.885,0
0,11,835.54,0
0,4,722.885,0
0,1,722.885,0
0,2,722.885,0
0,12,722.885,0
0,2,1342.914,0
0,2,464.523,0
0,1,1457.364,0
0,6,1461.419,0
0,4,844.312,0
0,3,1344.564,0
0,2,722.885,0
0,24,1199.182,0
0,4,464.523,0
0,2,510.384,0
0,137,1461.419,0
0,2,2344.588,0
0,10,722.885,0
0,24,1200.055,0
0,5,685.896,0
0,8,1328.196,0
0,2,569.363,0
0,17,1461.419,0
0,3,1838.942,0
0,1,1200.055,0
0,1,1309.606,0
0,1,1177.047,0
0,3,464.523,0
0,1,431.843,0
0,2,464.523,0
0,2,722.885,0
0,10,1261.805,0
0,7,1145.653,0
0,1,1461.419,0
0,63,1461.419,0
0,9,1244.892,0
0,4,1461.419,0
0,6,1476.884,0
0,8,1461.419,0
0,5,722.885,0
0,3,147.338,0
0,16,1585.944,0
0,1,1309.606,0
0,91,464.523,0
0,7,1461.419,0
0,1,2344.588,0
0,3,1461.419,0
0,9,588.155,0
0,1,718.719,0
0,5,1077.581,0
0,11,464.523,0
0,1,554.4,0
0,1,718.719,0
0,3,784.282,0
0,4,1244.892,0
0,3,993.104,0
0,1,602.299,0
0,1,464.523,0
0,2,1309.606,0
0,2,1309.606,0
0,1,795.472,0
0,4,722.885,0
0,2,722.885,0
0,2,445.31,0
0,3,722.885,0
0,8,1200.055,0
0,2,464.523,0
0,1,1651.297,0
0,2,722.885,0
0,1,722.885,0
0,6,277.267,0
