5086305,6,682.244,9
799727,98,795.806,9
17502695,5,542.884,10
19557032,10,654.214,10
19089257,3,160.941,11
17325063,8,808.031,12
17132728,10,1254.237,12
843158,48,144.594,1
843158,48,144.594,1
253839,9,655.014,4
5196049,2,654.214,5
19140750,7,469.594,5
306008,12,207.76,5
19235593,9,264.107,6
148613,23,1244.364,7
715064,38,682.244,9
692165,37,1244.364,10
5691732,42,1285.604,10
330503,6,119.884,10
2457586,25,1722.248,11
5249082,12,924.244,3
81472875,10,110.438,4
19892009,13,83.864,4
73649048,32,682.244,6
80435286,15,682.244,7
38792191,66,899.981,9
19831824,3,877.537,10
17140763,57,451.527,10
843158,48,144.594,10
1211607,25,847.472,5
340146,96,639.275,10
633181,40,1355.442,12
366605,45,984.087,3
19030333,30,682.244,5
843158,48,144.594,6
766348,100,943.102,7
