1006180,6,1185.783,3
17086295,7,484.685,3
10348892,2,538.874,3
19913735,5,1185.783,3
17287888,12,1185.783,4
5161718,3,791.77,4
370255,8,1185.783,4
69743163,1,1185.783,4
17415504,20,1125.432,5
55605334,23,822.02,6
17810324,12,1125.432,7
56641273,39,1185.783,7
19383001,19,1185.783,7
487989,62,395.084,11
420511,13,1185.783,12
17671087,100,1185.783,1
17671087,100,1185.783,1
19981326,55,1092.846,1
19981326,55,1092.846,1
17402993,81,842.466,3
19427856,7,969.36,3
65363265,3,347.04,3
64657239,6,414.579,4
64657239,6,414.579,4
69029556,8,790.199,4
17728099,5,1300.673,6
38768180,2,790.199,7
19767755,9,357.424,11
36388758,27,1185.783,11
19204656,100,371.75,12
19204656,100,371.75,12
81855726,32,484.685,12
19571015,20,498.63,3
19571015,20,498.63,3
245503,97,414.579,3
272237,29,286.811,10
272237,29,286.811,10
14396559,100,1125.432,4
189460,97,661.495,10
633181,40,842.466,3
275710,31,414.579,3
121136,17,317.991,3
182403,40,1328.8,3
487636,6,1185.783,4
772809,1,1185.783,4
753803,6,1127.925,4
217868,10,885.97,4
1211607,25,350.56,4
5094364,12,1185.783,5
17097445,28,538.874,5
835286,1,1092.846,7
366605,45,414.579,9
