0,2,1233.877,0
0,3,433.008,0
0,9,656.745,0
0,4,1233.877,0
0,5,211.099,0
0,3,388.517,0
0,2,500.462,0
0,1,1826.761,0
0,2,285.008,0
0,10,1826.761,0
0,2,1826.761,0
0,4,1826.761,0
0,1,254.871,0
0,6,1826.761,0
0,4,730.738,0
0,1,1052.779,0
0,3,303.405,0
0,14,911.2,0
0,6,303.405,0
0,4,1157.46,0
0,3,1826.761,0
0,4,1273.785,0
0,1,1079.268,0
0,4,476.408,0
0,3,1826.761,0
0,5,1017.878,0
0,1,379.821,0
0,6,929.093,0
0,9,786.959,0
0,4,1826.761,0
0,4,303.405,0
0,7,1826.761,0
0,4,211.099,0
0,7,1826.761,0
0,1,914.168,0
0,1,632.093,0
0,1,779.082,0
0,3,312.023,0
0,1,211.099,0
0,2,914.168,0
0,1,1467.97,0
0,1,211.099,0
0,4,328.389,0
0,5,487.252,0
0,10,1841.514,0
0,21,1826.761,0
0,18,476.408,0
0,8,303.405,0
0,1,1157.46,0
0,2,298.111,0
0,5,475.37,0
0,10,476.408,0
0,4,388.517,0
0,3,303.405,0
0,3,180.961,0
0,1,211.099,0
0,1,379.821,0
0,8,1345.962,0
0,1,303.405,0
0,1,1753.141,0
0,2,1854.489,0
0,1,412.861,0
0,12,1826.761,0
0,24,1826.761,0
0,6,1826.761,0
0,1,388.517,0
0,1,1826.761,0
0,5,730.738,0
0,10,812.772,0
0,7,303.405,0
0,11,632.093,0
0,4,1826.761,0
0,1,1826.761,0
0,2,1826.761,0
0,12,1826.761,0
0,2,180.961,0
0,1,0.0,0
0,4,1841.514,0
0,3,254.871,0
0,24,285.008,0
0,4,1017.878,0
0,137,303.405,0
0,2,914.168,0
0,10,1826.761,0
0,24,487.252,0
0,8,203.035,0
0,17,303.405,0
0,3,415.131,0
0,1,328.389,0
0,2,1017.878,0
0,10,390.868,0
0,7,568.392,0
0,1,303.405,0
0,63,303.405,0
0,4,303.405,0
0,6,312.023,0
0,8,303.405,0
0,91,1017.878,0
0,7,303.405,0
0,1,914.168,0
0,9,1273.785,0
0,1,929.093,0
0,5,422.364,0
0,11,1017.878,0
0,1,929.093,0
0,3,2007.71,0
0,3,678.883,0
0,2,328.389,0
0,2,328.389,0
0,4,1826.761,0
0,2,1826.761,0
0,8,487.252,0
0,2,1017.878,0
0,1,1826.761,0
0,6,1233.877,0
0,40,368.689,0
0,4,328.389,0
0,2,1233.877,0
0,1,1017.878,0
0,23,775.653,0
0,1,1826.761,0
0,10,402.496,0
0,3,1826.761,0
0,1,303.405,0
0,12,1017.878,0
0,3,929.093,0
0,3,720.747,0
0,8,1826.761,0
0,3,142.138,0
0,3,303.405,0
0,3,773.136,0
0,2,1233.877,0
0,1,1017.878,0
0,16,303.405,0
0,13,1826.761,0
0,3,1826.761,0
0,2,1826.761,0
0,1,328.389,0
0,3,180.961,0
0,2,730.738,0
0,1,328.389,0
0,1,911.2,0
0,3,875.442,0
0,3,751.921,0
0,3,379.821,0
0,6,0.0,0
0,9,1826.761,0
